56.01,56.1,49.82,49.8,65.47,65.1,71.32,70.8,69.74,65.28,55.74,56.14,65.43,17.7,49.84,-2.115,55.75,53.32,3.593,1.164,268.3,215.9,7.9,3.3,42.1,37.2,74.1,77.5,5.1,47.7,5.7,109.8,36,41.3,49,47,8.608,3.742,9.926,20,0,112.9,110.1,134,96,5.5,6.3,50,0,100,80,56,56,48,54.95,61.84,58.45,57.49,61.64,86.23,-18.71
56.01,56.1,49.86,50,65.43,65.1,71.32,70.8,69.7,65.28,55.7,56.14,65.89,18.16,49.39,-1.657,55.44,52.64,3.966,1.165,268.3,216.1,8.2,3.3,41.8,36.9,74.1,77.5,5.5,47.8,5.8,110.1,35.4,41.3,49,47,5.917,2.554,9.926,20,0,112.9,110.1,133,95.3,5.7,6.1,50,0,100,80,56,56,48,54.95,61.96,58.45,57.45,62.13,95.13,-17.67
55.97,56.1,49.86,49.8,65.43,65.3,71.28,70.8,69.7,65.24,55.7,56.14,65.55,17.73,49.94,-2.119,54.59,52.18,3.931,1.521,268.8,214.2,7.9,3.6,42.1,37.2,74.7,78.4,6,47.7,5.7,110.1,35.1,40.9,49,47,4.132,1.793,9.926,20,0,112.7,110.1,131.5,93.8,5.5,6.1,50,0,100,80,56,56,52,54.95,62.09,58.45,57.49,59.63,94.35,-12.06
56.01,56.1,49.86,50,65.43,65.3,71.28,70.6,69.7,65.28,55.7,56.18,65.67,17.76,49.57,-1.663,55.23,52.44,4.319,1.529,269.3,215.3,8,4.1,42,37.1,74.7,78.4,5.7,47.8,5.8,110.5,35.1,41.1,49,47,5.89,2.551,9.926,20,0,112.9,110.1,132.5,94.1,5.3,6.1,50,0,100,80,56,56,52,54.95,62.17,58.45,57.45,59.06,103.6,-15.59
56.01,56.1,49.9,49.8,65.43,65.3,71.28,70.8,69.7,65.24,55.7,56.14,65.63,17.75,50,-2.121,54.69,51.91,3.938,1.157,269.1,214.6,7.8,3.6,42,37.1,74.4,78,5.7,47.8,6,109.8,35.4,40.6,49,47,4.144,1.796,9.926,20,0,113.1,110.3,132.5,94.9,5.5,6.3,50,0,100,80,56,56,52,54.95,62.25,58.45,57.45,58.36,94.48,-10.32
56.01,56.3,49.9,50.1,65.43,65.1,71.28,70.6,69.7,65.28,55.7,56.14,65.22,17.64,49.23,-1.651,55.15,52.35,3.971,1.167,267.4,216.4,8.2,3.8,41.8,36.9,74.4,78,5.7,47.8,6,110.1,35.4,40.9,49,47,7.154,3.12,9.926,20,0,112.7,110.1,132.5,94.5,5.5,6.3,50,0,100,80,56,56,48,54.95,62.21,58.45,57.45,58.32,95.27,-16.94
56.01,56.1,49.9,50,65.43,65.1,71.24,70.6,69.62,65.24,55.7,56.14,64.69,18.08,48.72,-2.105,55.44,52.62,3.992,1.173,267.1,217.6,8,3.8,41.8,36.9,74.4,78,5.4,47.8,6,110.1,35.4,40.9,49,47,10.01,4.403,9.926,20,0,112.9,110.3,132.5,94.3,5.5,6.1,50,0,100,80,56,56,48,54.95,62.13,58.45,57.45,60.45,95.76,-21.38
56.01,56.3,49.94,49.8,65.39,65.1,71.2,70.6,69.62,65.24,55.7,56.18,64.81,17.65,48.81,-1.653,54.48,51.69,4.318,1.529,267.6,215.3,8.2,3.8,41.8,36.9,74.4,78,5.4,47.8,6.2,110.1,35.7,40.9,49,47,6.208,2.725,9.926,20,0,112.9,110.1,132.5,94.5,5.3,6.3,50,0,100,80,56,56,48,54.95,62.05,58.45,57.45,59.71,103.6,-15.82
56.01,56.1,49.9,49.8,65.39,65.1,71.16,70.6,69.62,65.24,55.7,56.14,64.86,17.33,49.2,-1.666,54.65,51.87,3.935,1.157,269.7,214.5,7.8,3.8,42,37.1,74.1,78,5.4,47.8,6.2,109.8,36,41.3,49,47,6.633,2.909,9.926,20,0,112.9,110.1,133,95.1,5.5,6.3,50,0,100,80,56,56,48,54.99,62.05,58.41,57.41,58.97,94.41,-14.66
56.01,56.3,49.9,49.8,65.39,65.1,71.12,70.6,69.58,65.24,55.7,56.14,63.74,17.15,48.23,-1.649,54.66,51.88,3.936,1.157,266.9,214.5,8,3.8,41.8,36.9,74.4,78,5.7,47.8,5.8,110.1,35.4,41.1,49,47,10.6,4.732,9.926,20,0,112.9,110.1,132,94.1,5.3,6.3,50,0,100,80,56,56,48,54.99,62.13,58.45,57.45,57.69,94.43,-20.21
56.01,56.1,49.9,49.8,65.35,65,71.08,70.8,69.58,65.24,55.74,56.1,64.11,16.8,48.51,-1.201,55.43,52.98,3.249,0.8018,268.5,217.5,8.2,3.6,41.8,36.9,74.4,78,5.7,47.8,6.2,110.1,35.7,40.6,49,47,11.99,5.32,9.926,20,0,112.7,109.8,133.5,95.6,5.7,6.1,50,0,100,80,56,56,48,54.99,62.25,58.41,57.45,55.53,77.98,-24.73
56.01,56.3,49.9,50,65.39,65.3,71.08,70.8,69.58,65.24,55.74,56.14,63.35,16.72,48.28,-1.65,54.77,52.35,3.577,1.159,267.2,214.9,7.8,3.5,42,37.1,74.1,77.5,6,47.8,6.2,110.1,35.4,40.8,49,47,12.39,5.562,9.926,20,0,112.7,110.1,132.5,94.8,5.5,6.5,50,0,100,80,56,56,52,54.99,62.29,58.41,57.45,54.96,85.86,-22.52
56.01,56.1,49.9,50,65.39,65.3,71.12,70.8,69.58,65.24,55.74,56.14,63.97,17.22,48.4,-1.655,54.97,52.54,3.59,1.163,267.9,215.7,8.2,3.6,41.8,36.9,74.4,78,5.4,47.3,5.5,110.1,35.7,41.1,49,47,10.91,4.852,9.926,20,0,112.9,109.8,133,95.4,5.7,6.1,50,0,100,80,56,56,52,54.99,62.29,58.41,57.41,56.6,86.13,-22.89
56.01,56.3,49.94,50,65.39,65.3,71.12,70.8,69.58,65.24,55.7,56.18,63.64,17.13,48.16,-1.646,54.68,51.88,4.333,1.534,266.5,216,8.4,3.6,41.6,36.7,74.4,78,5.8,47.8,6.2,110.1,35.4,40.6,49,47,11.03,4.928,9.926,20,0,112.7,109.8,132,95,5.5,6.1,50,0,100,80,56,56,52,54.99,62.33,58.41,57.41,56,104,-20.59
56.01,56.3,49.9,50,65.39,65.1,71.12,70.6,69.58,65.24,55.74,56.18,63.69,17.14,48.2,-1.648,55.15,52.72,3.972,1.537,266.8,216.4,8,3.5,41.8,36.9,74.1,77.5,5.5,47.8,5.8,110.1,36.2,40.4,49,47,12.46,5.565,9.926,20,0,112.9,110.1,133.5,95.3,5.5,6.5,50,0,100,80,56,56,48,55.03,62.25,58.41,57.41,57,95.3,-25.02
56.01,56.1,49.94,50,65.39,65,71.04,70.8,69.54,65.24,55.74,56.14,63.1,16.77,47.99,-1.656,54.72,52.29,3.598,1.166,268.1,216.2,8,3.6,41.6,36.7,74.4,78,5.5,48,5.8,110.3,35.9,40.6,49,47,13.04,5.876,9.926,20,0,112.9,110.1,132,94.1,5.8,6.1,50,0,100,80,56,56,48,54.99,62.17,58.45,57.45,56.08,86.32,-24.05
56.01,56.1,49.94,50.1,65.35,65.1,71.04,70.6,69.54,65.2,55.74,56.14,63.5,16.76,48.4,-1.655,54.76,52.32,3.6,1.167,267.9,216.3,8.2,3.5,41.8,36.9,74.1,77.5,5.5,47.8,6,110.1,36,40.6,49,47,11.73,5.253,9.926,20,0,112.7,110.1,132.5,95.6,5.6,6,50,0,100,80,56,56,48,54.99,62.09,58.41,57.41,56.68,86.38,-21.69
56.01,56.1,49.98,50,65.35,65.1,71.04,70.6,69.54,65.2,55.74,56.14,63.7,16.81,48.55,-1.66,54.25,51.82,3.592,1.164,268.7,215.8,8.4,3.8,41.6,36.7,74.4,78,5.8,47.8,5.8,110.1,35.7,41.1,49,47,9.311,4.158,9.926,20,0,112.7,109.6,132.5,94.9,5.5,6.1,50,0,100,80,56,56,48,54.99,62.05,58.41,57.45,57.18,86.2,-18.13
56.01,56.3,49.94,50,65.31,65.1,71,70.6,69.54,65.2,55.74,56.14,63.48,16.3,48.39,-1.198,54.44,52.02,3.579,1.16,267.8,215.1,8.5,3.5,41.8,36.6,74.1,77.5,5.5,47.7,6.3,110.3,36.2,40.6,49,47,10.66,4.775,9.926,20,0,112.7,109.8,132.5,94.9,5.5,6.3,50,0,100,80,56,56,48,55.03,62.13,58.41,57.41,55.12,85.87,-20.09
56.01,56.1,49.98,49.8,65.31,65.3,71.04,70.6,69.49,65.2,55.74,56.14,64.05,17.24,48.01,-1.2,54.16,51.74,3.585,1.162,268.2,215.4,8,3.2,41.8,36.9,73.8,77,5.5,48,6.2,109.8,36.3,40.8,49,47,7.707,3.423,9.926,20,0,112.9,109.6,133.5,95.3,5.3,6.1,50,0,100,80,56,56,52,54.99,62.25,58.45,57.41,56.99,82.63,-20.83
56.01,56.3,49.98,50,65.31,65.3,71.04,70.6,69.54,65.2,55.7,56.14,64.13,16.8,48.53,-1.201,54.15,51.36,3.953,1.162,268.6,215.4,8.4,3.8,41.6,36.7,74.4,78,5.8,47.8,6,110.1,35.9,41.7,49,47,7.406,3.285,9.926,20,0,112.4,109.8,132.5,94.9,5.5,6.3,50,0,100,80,56,56,52,55.03,62.25,58.45,57.45,55.87,94.82,-15.68
56.01,56.3,49.98,50,65.35,65.3,71,70.6,69.54,65.2,55.74,56.14,63.2,16.34,48.52,-1.659,54.44,52,3.604,1.168,268.5,216.5,8,3.6,41.8,36.9,74.4,78,5.8,47.8,6,110.1,35.9,41.3,49,47,11.66,5.248,9.926,20,0,112.4,109.8,134,96.6,5.5,6.5,50,0,100,80,56,56,52,55.03,62.29,58.41,57.45,54.03,86.49,-19.25
56.01,56.1,49.94,50,65.35,65.1,71,70.6,69.54,65.24,55.74,56.14,62.97,16.28,47.88,-1.196,54.48,52.06,3.582,1.161,267.5,215.3,8.2,3.5,41.8,36.9,74.1,77.5,6,47.8,6,110.1,36,40.9,49,47,12.59,5.685,9.926,20,0,112.4,109.8,132,94.1,5.6,6.1,50,0,100,80,56,56,48,55.03,62.21,58.41,57.41,54.44,85.95,-23.34
56.01,56.1,49.94,49.8,65.31,65.1,71,70.6,69.49,65.2,55.74,56.14,63.69,16.81,48.09,-1.202,54.38,51.96,3.576,1.159,268.7,214.8,8.2,3.5,41.8,36.9,74.1,77.5,5.8,47.8,6.2,110.1,35.7,41.3,49,47,9.703,4.333,9.926,20,0,112.7,109.6,133.5,95.6,5.5,6.1,50,0,100,80,56,56,48,55.03,62.13,58.45,57.41,56.85,82.41,-21.66
56.01,56.1,49.94,50,65.31,65.1,71,70.4,69.45,65.16,55.74,56.14,63.69,17.26,48.08,-1.66,54.55,52.13,3.587,1.162,268.7,215.5,8.2,3.5,41.8,36.9,74.1,77.5,5.5,47.8,6,110.1,36,40.6,49,47,10.32,4.611,9.926,20,0,112.4,109.8,132.5,94.9,5.4,6.1,50,0,100,80,56,56,48,55.03,61.96,58.45,57.41,59.77,82.67,-22.6
56.01,56.1,49.94,49.8,65.27,65.1,70.95,70.4,69.45,65.16,55.74,56.14,63.53,16.77,47.97,-1.198,54.28,51.87,3.569,1.157,268,214.5,8,4,41.8,36.9,74.4,78,5.8,47.8,5.8,110.1,35.9,40.8,49,47,9.906,4.434,9.926,20,0,112.7,109.8,131.5,93.5,5.4,6.1,50,0,100,80,56,56,48,55.03,62.01,58.45,57.41,57.71,82.27,-21.81
56.01,56.1,49.9,50,65.27,65,70.95,70.6,69.45,65.12,55.74,56.14,63.48,16.75,48.38,-1.654,55.01,52.58,3.593,1.164,267.8,215.9,8.2,3.5,41.8,36.9,74.1,77.5,5.8,47.8,6.3,110.3,35.7,40.6,49,47,12.69,5.687,9.926,20,0,112.7,109.8,133.5,95.8,5.6,6.1,50,0,100,80,56,56,48,55.03,62.05,58.45,57.41,57.32,82.81,-23.26
56.01,56.1,49.94,49.8,65.27,65.1,70.91,70.6,69.45,65.16,55.7,56.1,62.95,16.27,47.87,-1.195,54.72,51.91,3.598,0.7969,267.4,216.2,8,3.8,41.8,36.9,74.1,78,5.5,47.8,6,110.3,36.2,41.1,49,47,13.54,6.117,9.926,20,0,112.4,109.6,132.5,94.6,5.5,6.3,50,0,100,80,56,56,48,55.03,62.17,58.45,57.41,54.73,82.92,-22.61
56.01,56.1,49.9,50,65.27,65,70.91,70.8,69.45,65.12,55.7,56.1,62.56,16.17,48.03,-1.642,54.87,52.08,3.584,0.7938,265.8,215.3,8.4,3.6,41.6,36.7,74.4,78,5.7,47.8,5.8,109.8,35.7,41.3,49,47,15.41,7.007,9.926,20,0,112.7,109.8,133,95.4,5.5,6.1,50,0,100,80,56,56,48,55.03,62.29,58.45,57.41,53.48,82.6,-22.42
56.01,56.1,49.9,50,65.31,65.1,70.87,70.8,69.49,65.16,55.66,56.1,61.97,15.35,48.27,-1.651,55.16,51.98,3.972,0.7979,267.2,216.5,8.2,3.3,41.8,36.9,74.1,77.5,5.8,47.8,6.2,110.1,35.7,40.6,49,47,18.55,8.513,9.926,20,0,112.4,109.6,133,95.1,5.7,6.1,50,0,100,80,56,56,48,55.03,62.29,58.49,57.41,50.73,88.08,-20.54
56.01,56.1,49.94,50,65.31,65.3,70.91,70.4,69.49,65.16,55.7,56.1,62.73,15.88,48.51,-1.659,54.74,51.93,3.599,0.7972,268.5,216.3,8.4,4,41.6,36.7,74.1,78,5.5,47.8,6.2,110.1,36.2,41.1,49,47,14.36,6.51,9.926,20,0,112.4,109.6,130.5,92.6,5.1,6.1,50,0,100,80,56,56,52,55.07,62.37,58.49,57.41,52.21,79.81,-18.95
56.01,56.1,49.94,50,65.31,65.3,70.95,70.8,69.54,65.2,55.7,56.14,63.04,15.84,48.4,-1.198,54.76,51.96,3.97,1.167,267.8,216.4,8.2,3.3,41.6,36.7,74.1,77.5,5.7,47.8,6,110.3,36,40.8,49,47,13.39,6.042,9.926,20,0,112.4,109.6,132,94.1,5.7,6.1,50,0,100,80,56,56,52,55.07,62.37,58.45,57.41,52.08,91.5,-19.71
56.01,56.1,49.94,50,65.31,65.1,70.95,70.6,69.54,65.2,55.7,56.1,62.97,15.83,48.35,-1.197,54.55,51.76,3.587,0.7945,267.6,215.5,8.4,3.8,41.6,36.7,74.4,78,5.7,47.8,5.7,110.1,36.2,40.6,49,47,12.88,5.818,9.926,20,0,112.7,109.6,134.5,97.1,5.6,6.1,50,0,100,80,56,56,48,55.07,62.42,58.49,57.41,51.74,79.55,-18.91
56.01,56.1,49.9,50,65.35,65.1,70.95,70.6,69.49,65.2,55.7,56.14,62.77,16.35,48.09,-1.66,54.99,52.19,3.96,1.164,268.7,215.8,8,3.8,41.8,36.9,74.1,78,5.5,47.8,6,110.1,36,41.1,49,47,15.09,6.838,9.926,20,0,112.4,109.8,133,95,5.5,6.3,50,0,100,80,56,56,48,55.07,62.33,58.49,57.41,54.05,87.81,-22.95
56.01,56.1,49.94,50,65.31,65,70.95,70.6,69.49,65.16,55.7,56.1,63.08,16.31,48.42,-1.656,54.86,52.05,3.607,0.799,268,216.7,8,3.8,41.8,36.9,74.4,78,5.5,47.8,6,110.3,35.7,40.4,49,47,13.57,6.118,9.926,20,0,112.4,109.6,134.5,96.6,5.6,6.3,50,0,100,80,56,56,48,55.07,62.21,58.49,57.45,54.85,83.14,-20.08
56.01,56.3,49.9,50,65.31,65.1,70.91,70.4,69.49,65.2,55.7,56.14,62.56,15.84,47.92,-1.197,54.95,52.16,3.957,1.163,267.7,215.7,8.2,3.7,41.8,36.9,74.1,77.5,5.8,48,6.4,110.3,36,41.1,49,47,15.72,7.148,9.926,20,0,112.4,109.6,133.5,94.3,5.4,6.1,50,0,100,80,56,56,48,55.07,62.13,58.49,57.41,53.87,87.75,-23.68
56.01,56.1,49.9,49.8,65.27,65.1,70.95,70.8,69.49,65.16,55.7,56.14,63.47,16.29,48.37,-1.197,54.96,52.17,3.958,1.163,267.7,215.7,8.4,3.5,41.6,36.7,74.1,77.5,6,47.8,5.8,110.3,35.7,40.4,49,47,12.59,5.641,9.926,20,0,112.4,109.6,134.5,96.5,5.5,6.1,50,0,100,80,56,56,48,55.07,62.17,58.49,57.45,55.1,91.22,-21.01
56.01,56,49.9,49.8,65.27,65.1,70.91,70.6,69.49,65.2,55.7,56.1,62.92,15.81,47.85,-0.7387,55.35,52.53,3.615,0.8007,267.3,217.2,8.2,3.8,41.5,36.6,74.4,78,5.7,47.8,6.2,110.3,35.7,40.6,49,47,15.89,7.182,9.926,20,0,112.4,109.6,133.5,95.9,5.5,6.2,50,0,100,80,56,56,48,55.12,62.29,58.49,57.45,52.87,83.31,-26.19
56.01,56.1,49.9,50,65.31,65.1,70.91,70.8,69.49,65.2,55.7,56.1,62.84,15.91,48.14,-1.203,55.17,52.36,3.603,0.7981,269,216.5,8,3.3,41.8,36.9,74.1,77.5,5.7,47.8,6.2,110.1,36,40.9,49,47,15.47,7.002,9.926,20,0,112.2,109.4,132.5,95.3,5.5,6.3,50,0,100,80,56,56,48,55.07,62.29,58.49,57.41,52.89,79.91,-23.61
55.97,56.1,49.9,50,65.31,65.1,70.91,70.6,69.54,65.2,55.66,56.1,62.44,15.35,48.29,-1.195,54.55,51.76,3.955,1.162,267.3,215.5,8,3.8,42,37.1,74.4,78,5.7,47.8,6.2,109.8,36,41.1,49,47,14.75,6.72,9.926,20,0,112.4,109.6,132.5,94.6,5.5,6.1,50,0,100,80,56,56,48,55.07,62.33,58.49,57.41,50.75,87.7,-19.21
56.01,56.1,49.94,50,65.31,65.3,70.91,70.8,69.54,65.2,55.7,56.1,62.52,15.37,48.35,-1.197,54.03,51.26,3.553,0.7869,267.6,213.5,8.2,3.6,41.6,36.9,74.4,78,5.7,47.8,6,110.1,35.7,40.8,49,47,12.67,5.765,9.926,20,0,112.2,109.6,132.5,94.9,5.7,6.1,50,0,100,80,56,56,52,55.07,62.37,58.45,57.41,50.53,81.88,-16.14
56.01,56.1,49.9,49.8,65.31,65,70.91,70.6,69.54,65.2,55.7,56.1,62.96,15.48,48.68,-1.205,54.74,51.95,3.575,0.7919,269.4,214.8,8,3.8,41.8,36.9,74.4,78,6,47.8,6,110.1,35.7,41.1,49,47,13.59,6.14,9.926,20,0,112.2,109.6,133,95.6,5.5,6.3,50,0,100,80,56,56,48,55.07,62.37,58.45,57.41,50.88,82.4,-18.1
56.01,56.1,49.9,50,65.31,65.3,70.91,70.6,69.49,65.2,55.7,56.1,62.9,15.92,48.19,-1.204,54.75,51.96,3.576,0.792,269.2,214.8,8,3.8,42,37.1,74.4,78,6,47.8,6,110.3,35.7,40.6,49,47,13.84,6.256,9.926,20,0,112.2,109.6,132.5,94.9,5.5,6.3,50,0,100,80,56,56,52,55.12,62.37,58.45,57.41,52.65,82.41,-21.11
56.01,56.1,49.9,49.8,65.31,65,70.91,70.6,69.54,65.2,55.7,56.14,62.8,15.44,48.56,-1.202,54.7,51.92,3.939,1.158,268.8,214.7,8.4,3.5,41.8,36.7,74.1,77.5,5.7,47.8,6.4,110.3,36.2,40.6,49,47,14.03,6.355,9.926,20,0,112.2,109.4,134,95.8,5.5,6.1,50,0,100,80,56,56,48,55.12,62.29,58.45,57.41,51.62,90.79,-18.58
56.01,56.1,49.9,49.8,65.31,65.3,70.95,70.4,69.49,65.16,55.7,56.1,63.05,16.3,48.4,-1.655,54.95,52.16,3.589,0.7949,267.9,215.6,8,3.7,42,37.1,74.1,77.5,5.7,47.8,5.8,110.1,36,40.4,49,47,14.03,6.331,9.926,20,0,112.4,109.4,133.5,95.5,5.3,6.3,50,0,100,80,56,56,52,55.12,62.21,58.45,57.41,55.14,82.72,-20.79
56.01,56.1,49.9,50,65.31,64.8,70.91,70.4,69.45,65.16,55.7,56.1,62.55,16.29,47.92,-1.654,54.89,52.1,3.585,0.7941,267.7,215.4,8.2,3.7,41.6,36.7,74.1,77.5,5.8,47.8,6,110.3,35.7,40.8,49,47,15.51,7.051,9.926,20,0,112.2,109.6,132,94.8,5.3,6.3,50,0,100,80,56,56,45,55.12,62.17,58.41,57.41,55.42,86.01,-23.37
55.97,56.1,49.9,50,65.31,65.1,70.91,70.4,69.45,65.16,55.66,56.1,62.45,16.26,47.84,-1.651,54.69,51.89,3.965,1.165,267.3,216.1,8.2,3.5,41.6,36.9,74.1,77.5,5.5,47.8,6,110.1,36,40.9,49,47,15.23,6.938,9.926,20,0,112,109.4,131.5,93.6,5.3,6.1,50,0,100,80,56,56,48,55.12,62.13,58.45,57.41,55.65,91.38,-22.68
56.01,56.1,49.9,49.8,65.31,65,70.87,70.6,69.45,65.16,55.7,56.1,62.18,15.85,47.98,-1.656,54.81,52.03,3.58,0.793,268.1,215.1,8,3.5,41.8,36.9,74.1,77.5,5.7,47.8,5.8,110.1,36,41.1,49,47,16.62,7.601,9.926,20,0,112.2,109.4,133,94.8,5.5,6.1,50,0,100,80,56,56,48,55.12,62.13,58.41,57.41,54.25,85.89,-22.62
56.01,56.1,49.9,49.8,65.27,65.1,70.87,70.6,69.45,65.16,55.7,56.1,62.4,15.79,47.8,-1.194,54.88,52.09,3.584,0.7939,267.1,215.4,8.2,3.5,41.6,36.7,74.1,77.5,5.7,47.8,6,110.3,36,40.9,49,47,16.08,7.328,9.926,20,0,112.2,109.4,134,96.9,5.5,6.1,50,0,100,80,56,56,48,55.12,62.17,58.45,57.41,53.74,82.61,-23.96
55.97,56.1,49.9,49.8,65.31,65.1,70.91,70.8,69.45,65.16,55.7,56.1,62.74,16.34,48.06,-1.659,54.41,51.99,3.578,1.159,268.5,215,8.2,3.5,41.8,36.9,74.1,77.5,5.7,48,6,110.3,36.2,40.6,49,47,13.18,5.976,9.926,20,0,112.2,109.6,131,93.9,5.7,6.1,50,0,100,80,56,56,48,55.12,62.25,58.45,57.41,54.95,82.46,-21.97
55.97,56.1,49.9,50,65.31,65.3,70.87,70.6,69.49,65.2,55.7,56.1,62.34,15.44,48.1,-1.202,54.67,52.24,3.595,1.165,268.8,216,8.3,3.8,41.5,36.6,74.4,78,5.7,47.8,6.2,110.1,35.7,40.8,49,47,15.54,7.091,9.926,20,0,112.4,109.6,133,95.4,5.5,6.1,50,0,100,80,56,56,52,55.12,62.29,58.45,57.41,51.62,82.85,-23.11
55.97,56.1,49.9,50,65.27,65,70.91,70.8,69.49,65.2,55.7,56.1,62.99,15.83,47.9,-0.7396,54.59,52.16,3.589,1.163,267.7,215.7,8.2,3.3,41.8,36.9,74.1,77.5,5.7,47.8,6,110.3,36,40.8,49,47,13.01,5.872,9.926,20,0,112.2,109.6,132,94.6,5.7,6.1,50,0,100,80,56,56,48,55.16,62.33,58.45,57.41,52.94,82.73,-23.8
